frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1167840.027157,44705.000000,0.000000
4,1166552.458178,40263.000000,0.000000
8,1646699.451565,59209.000000,0.000000
16,2163628.405651,73998.000000,0.000000
32,1819621.756873,73918.000000,0.000000
64,2316142.963303,80590.000000,0.000000
128,2487153.303725,89235.000000,0.000000
256,2607766.378702,94700.000000,0.000000
512,3564423.217123,95861.000000,0.000000
1024,1257268.615487,46703.000000,0.000000
2048,2750662.889225,79919.000000,0.000000
4096,1253729.768011,46794.000000,0.000000
8192,1970454.414289,83242.000000,0.000000
16384,1924123.792498,72007.000000,0.000000
32768,6328465.991222,166337.000000,0.000000
65536,4093163.819922,120718.000000,0.000000
