frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1377368.264121,54103.000000,0.000000
4,1185806.659054,51137.000000,0.000000
8,1081192.418861,58543.000000,0.000000
16,2056140.737173,79627.000000,0.000000
32,2390086.814529,100427.000000,0.000000
64,1461679.863634,69484.000000,0.000000
128,2204738.116849,84292.000000,0.000000
256,3445990.628985,127087.000000,0.000000
512,2970887.475385,119677.000000,0.000000
1024,3155050.790015,121490.000000,0.000000
2048,3650734.838215,157289.000000,0.000000
4096,3508128.368657,134389.000000,0.000000
8192,3780492.877598,127336.000000,0.000000
16384,857735.443923,41440.000000,0.000000
32768,2356015.298837,90143.000000,0.000000
65536,3355908.652683,119756.000000,0.000000
