frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,795436.652041,41293.000000,0.000000
4,1053736.500050,35281.000000,0.000000
8,1050635.819303,40613.000000,0.000000
16,787896.874432,43974.000000,0.000000
32,1089281.508719,41103.000000,0.000000
64,2033799.938287,75018.000000,0.000000
128,2951438.315776,108515.000000,0.000000
256,2512877.879934,87893.000000,0.000000
512,1726160.466550,64723.000000,0.000000
1024,2780625.309056,104182.000000,0.000000
2048,2376228.375035,101359.000000,0.000000
4096,2190927.660771,86448.000000,0.000000
8192,2288643.003802,97834.000000,0.000000
16384,1277996.616175,50197.000000,0.000000
32768,1990572.233306,70451.000000,0.000000
65536,10429262.889557,272282.000000,0.000000
