frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1327310.459043,47096.000000,0.000000
4,1714504.506656,61076.000000,0.000000
8,1915259.233843,64199.000000,0.000000
16,1583894.057103,70220.000000,0.000000
32,2318273.258814,91611.000000,0.000000
64,2672662.369406,93052.000000,0.000000
128,2832252.026453,112143.000000,0.000000
256,2677661.799090,94613.000000,0.000000
512,3124314.311463,129362.000000,0.000000
1024,2470939.079695,92845.000000,0.000000
2048,1067204.531566,42429.000000,0.000000
4096,3115360.765838,102357.000000,0.000000
8192,3879112.406137,133595.000000,0.000000
16384,2016186.417390,77137.000000,0.000000
32768,6530413.728420,189859.000000,0.000000
65536,1248798.619755,60442.000000,0.000000
