frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,612533.987276,21052.000000,0.000000
4,1338916.123805,54623.000000,0.000000
8,1552843.906840,56613.000000,0.000000
16,1138839.736766,45892.000000,0.000000
32,1865388.119702,63167.000000,0.000000
64,2900658.047565,99044.000000,0.000000
128,3036588.459274,100558.000000,0.000000
256,3232544.351145,111229.000000,0.000000
512,1244757.028994,43193.000000,0.000000
1024,1898696.279742,65649.000000,0.000000
2048,2555803.120033,93253.000000,0.000000
4096,2169467.952371,73222.000000,0.000000
8192,4657577.953512,146998.000000,0.000000
16384,2834013.053226,82304.000000,0.000000
32768,696555.980709,32523.000000,0.000000
65536,9567002.482346,247246.000000,0.000000
