frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1641002.533281,60128.000000,0.000000
4,977903.937192,37495.000000,0.000000
8,679396.969377,27048.000000,0.000000
16,1359895.593567,52637.000000,0.000000
32,1758936.879539,71496.000000,0.000000
64,2734014.950513,129191.000000,0.000000
128,1428444.483635,59969.000000,0.000000
256,2519378.451571,95333.000000,0.000000
512,1640963.118719,64615.000000,0.000000
1024,1432631.559273,57876.000000,0.000000
2048,3928544.480379,128403.000000,0.000000
4096,2585573.248971,87364.000000,0.000000
8192,1906953.639474,60835.000000,0.000000
16384,1972746.194455,78433.000000,0.000000
32768,2465352.830723,89722.000000,0.000000
65536,5267255.923210,160568.000000,0.000000
