frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,281335.790796,12347.000000,0.000000
4,1011442.416495,31882.000000,0.000000
8,543629.414267,20398.000000,0.000000
16,729588.251778,23831.000000,0.000000
32,994386.751979,39761.000000,0.000000
64,2740035.562748,91999.000000,0.000000
128,2558875.704427,91102.000000,0.000000
256,1064033.010466,41209.000000,0.000000
512,2195123.595918,76412.000000,0.000000
1024,794859.905532,44010.000000,0.000000
2048,2382635.339981,88917.000000,0.000000
4096,3784372.576346,126170.000000,0.000000
8192,4121221.882048,120904.000000,0.000000
16384,3221641.024572,111076.000000,0.000000
32768,1301867.815128,47258.000000,0.000000
65536,9478188.841149,203469.000000,0.000000
