frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1022906.552140,38756.000000,0.000000
4,552418.710452,27392.000000,0.000000
8,1635949.216668,64900.000000,0.000000
16,941787.077676,30205.000000,0.000000
32,1171065.107502,42467.000000,0.000000
64,1527138.367050,62949.000000,0.000000
128,2094104.589099,87957.000000,0.000000
256,1722182.501490,76544.000000,0.000000
512,2841663.199472,115464.000000,0.000000
1024,4451053.488135,154717.000000,0.000000
2048,2809221.191030,99458.000000,0.000000
4096,3699456.151254,127361.000000,0.000000
8192,3356769.954626,106557.000000,0.000000
16384,2199570.370660,73980.000000,0.000000
32768,1665319.488680,66577.000000,0.000000
65536,116501.268100,12829.000000,0.000000
