frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,815488.539916,35450.000000,0.000000
4,890237.099340,43081.000000,0.000000
8,1457933.765846,67052.000000,0.000000
16,1783832.726038,72041.000000,0.000000
32,2023400.292428,84623.000000,0.000000
64,2000059.893934,84190.000000,0.000000
128,2664561.953172,102705.000000,0.000000
256,2134588.905201,87767.000000,0.000000
512,2348685.642332,95665.000000,0.000000
1024,3300245.736191,130371.000000,0.000000
2048,2805306.835221,106429.000000,0.000000
4096,1353013.886303,61285.000000,0.000000
8192,1135419.857886,55234.000000,0.000000
16384,4890487.351414,163021.000000,0.000000
32768,3627440.255341,129272.000000,0.000000
65536,3263398.572593,135965.000000,0.000000
