frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1765028.437430,76298.000000,0.000000
4,791614.312883,29498.000000,0.000000
8,1326184.393514,49600.000000,0.000000
16,1187004.275142,49238.000000,0.000000
32,1834001.966070,67301.000000,0.000000
64,2393224.819738,95922.000000,0.000000
128,3087873.330559,116059.000000,0.000000
256,1729029.869476,60139.000000,0.000000
512,2948666.786815,117082.000000,0.000000
1024,3009435.423846,111393.000000,0.000000
2048,2981369.012320,113643.000000,0.000000
4096,1965446.483203,85642.000000,0.000000
8192,2035843.341824,76943.000000,0.000000
16384,2389613.944636,79266.000000,0.000000
32768,6439762.819768,210849.000000,0.000000
65536,6858563.041083,215465.000000,0.000000
