arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,4.073000,262144,27756.166936
20,4.639000,32768,26814.759816
20,16.772000,64,167970.346669
20,7.918000,512,138804.505006
20,5.649000,4096,48220.613258
