arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,4.073000,262144,22457.183283
30,16.772000,64,30179.204115
30,5.649000,4096,36282.662664
30,4.639000,32768,11411.084348
30,7.918000,512,50884.010082
