arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,4.073000,262144,17235.257352
34,16.772000,64,23401.931437
34,4.639000,32768,9031.032554
34,5.649000,4096,11789.013317
34,7.918000,512,7302.110311
