arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,5.649000,4096,29832.383696
22,4.073000,262144,31207.470051
22,7.918000,512,108986.955325
22,4.639000,32768,13329.441099
22,16.772000,64,160115.636054
