arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,16.772000,64,152661.920841
20,4.639000,32768,47760.851029
20,5.649000,4096,64024.801476
20,4.073000,262144,31044.001321
20,7.918000,512,106685.422158
