arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
38,5.649000,4096,5240.987312
38,16.772000,64,5907.015067
38,4.073000,262144,10394.881914
38,7.918000,512,6482.938531
38,4.639000,32768,4646.077270
