arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,7.918000,512,27833.139762
30,4.073000,262144,8729.449410
30,5.649000,4096,29021.630950
30,4.639000,32768,7473.233504
30,16.772000,64,57609.168498
