arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,5.649000,4096,28087.221614
30,4.073000,262144,20822.886543
30,16.772000,64,37460.387692
30,7.918000,512,18403.594595
30,4.639000,32768,13294.974276
