arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,16.772000,64,17413.286910
32,4.073000,262144,31667.875173
32,5.649000,4096,22196.799612
32,4.639000,32768,22176.953127
32,7.918000,512,24391.276678
