arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,4.639000,32768,7180.945759
28,5.649000,4096,24385.150440
28,7.918000,512,71860.328652
28,4.073000,262144,31793.314580
28,16.772000,64,48801.773974
