arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,16.772000,64,154104.224128
20,4.639000,32768,34319.208077
20,7.918000,512,129269.357881
20,4.073000,262144,16912.340613
20,5.649000,4096,39736.730930
