arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,4.639000,32768,18604.519854
32,5.649000,4096,13537.420471
32,4.073000,262144,9900.120403
32,16.772000,64,9171.074092
32,7.918000,512,19469.893836
