arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,5.649000,4096,4676.861448
26,7.918000,512,38644.722253
26,16.772000,64,83635.949274
26,4.639000,32768,20610.241871
26,4.073000,262144,5737.846286
