arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,4.639000,32768,15008.230109
30,5.649000,4096,20449.739460
30,16.772000,64,45038.720652
30,4.073000,262144,5016.666722
30,7.918000,512,24545.802533
