arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,4.073000,262144,25686.132893
20,7.918000,512,121363.589404
20,16.772000,64,171464.619205
20,5.649000,4096,54754.314086
20,4.639000,32768,37994.450411
