arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,4.639000,32768,35898.250709
22,5.649000,4096,36315.561072
22,4.073000,262144,46315.305386
22,7.918000,512,71409.587284
22,16.772000,64,151243.521398
