arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,7.918000,512,47979.772676
26,16.772000,64,71030.943377
26,5.649000,4096,35556.694588
26,4.073000,262144,5375.105952
26,4.639000,32768,13663.558577
