arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,4.073000,262144,12501.272895
32,16.772000,64,26762.524489
32,4.639000,32768,22250.448422
32,5.649000,4096,25221.936345
32,7.918000,512,15895.693410
