arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,16.772000,64,84876.716743
26,4.073000,262144,3700.608058
26,4.639000,32768,20322.262177
26,7.918000,512,30072.906677
26,5.649000,4096,62007.201751
