arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,7.918000,512,83408.616114
22,4.639000,32768,42217.457680
22,16.772000,64,147345.685583
22,4.073000,262144,27541.990796
22,5.649000,4096,37047.283099
