arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,7.918000,512,16471.337438
34,4.073000,262144,26248.995924
34,16.772000,64,19951.435863
34,4.639000,32768,7744.851128
34,5.649000,4096,9009.045676
