arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
24,4.073000,262144,13847.851133
24,16.772000,64,127209.647291
24,4.639000,32768,14321.452964
24,7.918000,512,61578.472407
24,5.649000,4096,14878.390840
