arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,7.918000,512,104302.585572
20,4.073000,262144,37762.254938
20,4.639000,32768,54510.401943
20,5.649000,4096,83312.899355
20,16.772000,64,178948.870200
