frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
2,628258.776010,628258.776010,628258.776010,628258.776010,628258.776010,628258.776010,10954.000000,10954.000000,10954.000000,10954.000000,10954.000000,10954.000000
4,154835.720959,154835.720959,154835.720959,154835.720959,154835.720959,154835.720959,3929.000000,3929.000000,3929.000000,3929.000000,3929.000000,3929.000000
2048,1097261.057767,1097261.057767,1097261.057767,1097261.057767,1097261.057767,1097261.057767,18654.000000,18654.000000,18654.000000,18654.000000,18654.000000,18654.000000
16384,471552.472210,471552.472210,471552.472210,471552.472210,471552.472210,471552.472210,9937.000000,9937.000000,9937.000000,9937.000000,9937.000000,9937.000000
512,1276967.895001,1276967.895001,1276967.895001,1276967.895001,1276967.895001,1276967.895001,22472.000000,22472.000000,22472.000000,22472.000000,22472.000000,22472.000000
256,1208517.881356,1208517.881356,1208517.881356,1208517.881356,1208517.881356,1208517.881356,20657.000000,20657.000000,20657.000000,20657.000000,20657.000000,20657.000000
128,1153350.599493,1153350.599493,1153350.599493,1153350.599493,1153350.599493,1153350.599493,18361.000000,18361.000000,18361.000000,18361.000000,18361.000000,18361.000000
32,1147078.114762,1147078.114762,1147078.114762,1147078.114762,1147078.114762,1147078.114762,18917.000000,18917.000000,18917.000000,18917.000000,18917.000000,18917.000000
64,1022373.784431,1022373.784431,1022373.784431,1022373.784431,1022373.784431,1022373.784431,16643.000000,16643.000000,16643.000000,16643.000000,16643.000000,16643.000000
8,222256.021680,222256.021680,222256.021680,222256.021680,222256.021680,222256.021680,4441.000000,4441.000000,4441.000000,4441.000000,4441.000000,4441.000000
1024,1109391.232108,1109391.232108,1109391.232108,1109391.232108,1109391.232108,1109391.232108,20406.000000,20406.000000,20406.000000,20406.000000,20406.000000,20406.000000
4096,1451724.277951,1451724.277951,1451724.277951,1451724.277951,1451724.277951,1451724.277951,29752.000000,29752.000000,29752.000000,29752.000000,29752.000000,29752.000000
8192,1667755.965569,1667755.965569,1667755.965569,1667755.965569,1667755.965569,1667755.965569,27604.000000,27604.000000,27604.000000,27604.000000,27604.000000,27604.000000
16,1109495.662595,1109495.662595,1109495.662595,1109495.662595,1109495.662595,1109495.662595,18217.000000,18217.000000,18217.000000,18217.000000,18217.000000,18217.000000
65536,3032925.377189,3032925.377189,3032925.377189,3032925.377189,3032925.377189,3032925.377189,51360.000000,51360.000000,51360.000000,51360.000000,51360.000000,51360.000000
32768,4002295.855558,4002295.855558,4002295.855558,4002295.855558,4002295.855558,4002295.855558,63150.000000,63150.000000,63150.000000,63150.000000,63150.000000,63150.000000
