frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,122227.165683,122227.165683,122227.165683,122227.165683,122227.165683,122227.165683
8,654481.722731,654481.722731,654481.722731,654481.722731,654481.722731,654481.722731
4,403725.030200,403725.030200,403725.030200,403725.030200,403725.030200,403725.030200
8192,910189.256358,910189.256358,910189.256358,910189.256358,910189.256358,910189.256358
65536,1000671.434786,1000671.434786,1000671.434786,1000671.434786,1000671.434786,1000671.434786
128,965763.389210,965763.389210,965763.389210,965763.389210,965763.389210,965763.389210
2048,1180635.016943,1180635.016943,1180635.016943,1180635.016943,1180635.016943,1180635.016943
64,554609.620186,554609.620186,554609.620186,554609.620186,554609.620186,554609.620186
32768,1816057.716728,1816057.716728,1816057.716728,1816057.716728,1816057.716728,1816057.716728
256,641391.289441,641391.289441,641391.289441,641391.289441,641391.289441,641391.289441
16,768975.156915,768975.156915,768975.156915,768975.156915,768975.156915,768975.156915
32,1108619.725171,1108619.725171,1108619.725171,1108619.725171,1108619.725171,1108619.725171
2,404259.539694,404259.539694,404259.539694,404259.539694,404259.539694,404259.539694
1024,1125773.484758,1125773.484758,1125773.484758,1125773.484758,1125773.484758,1125773.484758
512,1355745.381211,1355745.381211,1355745.381211,1355745.381211,1355745.381211,1355745.381211
4096,1331963.505223,1331963.505223,1331963.505223,1331963.505223,1331963.505223,1331963.505223
