frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
256,830282.495511,830282.495511,830282.495511,830282.495511,830282.495511,830282.495511
32,957957.016391,957957.016391,957957.016391,957957.016391,957957.016391,957957.016391
4096,1343546.371751,1343546.371751,1343546.371751,1343546.371751,1343546.371751,1343546.371751
16,721444.289565,721444.289565,721444.289565,721444.289565,721444.289565,721444.289565
2048,1127018.843909,1127018.843909,1127018.843909,1127018.843909,1127018.843909,1127018.843909
128,818556.871736,818556.871736,818556.871736,818556.871736,818556.871736,818556.871736
512,1421627.929039,1421627.929039,1421627.929039,1421627.929039,1421627.929039,1421627.929039
8,404847.982854,404847.982854,404847.982854,404847.982854,404847.982854,404847.982854
8192,1143020.220298,1143020.220298,1143020.220298,1143020.220298,1143020.220298,1143020.220298
4,422145.158813,422145.158813,422145.158813,422145.158813,422145.158813,422145.158813
64,703123.674030,703123.674030,703123.674030,703123.674030,703123.674030,703123.674030
2,581611.642129,581611.642129,581611.642129,581611.642129,581611.642129,581611.642129
32768,2944637.750079,2944637.750079,2944637.750079,2944637.750079,2944637.750079,2944637.750079
1024,1230080.290053,1230080.290053,1230080.290053,1230080.290053,1230080.290053,1230080.290053
16384,2178894.002425,2178894.002425,2178894.002425,2178894.002425,2178894.002425,2178894.002425
65536,4110239.170757,4110239.170757,4110239.170757,4110239.170757,4110239.170757,4110239.170757
