frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,1193003.632803,1193003.632803,1193003.632803,1193003.632803,1193003.632803,1193003.632803
4,482909.193939,482909.193939,482909.193939,482909.193939,482909.193939,482909.193939
8,690254.356007,690254.356007,690254.356007,690254.356007,690254.356007,690254.356007
8192,1460998.469212,1460998.469212,1460998.469212,1460998.469212,1460998.469212,1460998.469212
2,519964.913328,519964.913328,519964.913328,519964.913328,519964.913328,519964.913328
128,874535.154276,874535.154276,874535.154276,874535.154276,874535.154276,874535.154276
4096,978663.595881,978663.595881,978663.595881,978663.595881,978663.595881,978663.595881
1024,949129.031696,949129.031696,949129.031696,949129.031696,949129.031696,949129.031696
16,769202.722439,769202.722439,769202.722439,769202.722439,769202.722439,769202.722439
16384,1365378.861708,1365378.861708,1365378.861708,1365378.861708,1365378.861708,1365378.861708
64,884565.008016,884565.008016,884565.008016,884565.008016,884565.008016,884565.008016
256,973749.527943,973749.527943,973749.527943,973749.527943,973749.527943,973749.527943
512,1177091.409305,1177091.409305,1177091.409305,1177091.409305,1177091.409305,1177091.409305
32768,2714513.449736,2714513.449736,2714513.449736,2714513.449736,2714513.449736,2714513.449736
32,1242024.502125,1242024.502125,1242024.502125,1242024.502125,1242024.502125,1242024.502125
2048,1827358.947089,1827358.947089,1827358.947089,1827358.947089,1827358.947089,1827358.947089
