frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
8,416369.881568,416369.881568,416369.881568,416369.881568,416369.881568,416369.881568,7336.000000,7336.000000,7336.000000,7336.000000,7336.000000,7336.000000
2048,700142.179237,700142.179237,700142.179237,700142.179237,700142.179237,700142.179237,13022.000000,13022.000000,13022.000000,13022.000000,13022.000000,13022.000000
16,828871.709116,828871.709116,828871.709116,828871.709116,828871.709116,828871.709116,15250.000000,15250.000000,15250.000000,15250.000000,15250.000000,15250.000000
32,615249.597216,615249.597216,615249.597216,615249.597216,615249.597216,615249.597216,11808.000000,11808.000000,11808.000000,11808.000000,11808.000000,11808.000000
512,1118093.909246,1118093.909246,1118093.909246,1118093.909246,1118093.909246,1118093.909246,20921.000000,20921.000000,20921.000000,20921.000000,20921.000000,20921.000000
1024,833950.301433,833950.301433,833950.301433,833950.301433,833950.301433,833950.301433,16073.000000,16073.000000,16073.000000,16073.000000,16073.000000,16073.000000
2,440145.327511,440145.327511,440145.327511,440145.327511,440145.327511,440145.327511,6784.000000,6784.000000,6784.000000,6784.000000,6784.000000,6784.000000
32768,1364332.475329,1364332.475329,1364332.475329,1364332.475329,1364332.475329,1364332.475329,31997.000000,31997.000000,31997.000000,31997.000000,31997.000000,31997.000000
4096,799777.759991,799777.759991,799777.759991,799777.759991,799777.759991,799777.759991,14408.000000,14408.000000,14408.000000,14408.000000,14408.000000,14408.000000
128,796965.190089,796965.190089,796965.190089,796965.190089,796965.190089,796965.190089,13187.000000,13187.000000,13187.000000,13187.000000,13187.000000,13187.000000
256,1071536.397699,1071536.397699,1071536.397699,1071536.397699,1071536.397699,1071536.397699,18026.000000,18026.000000,18026.000000,18026.000000,18026.000000,18026.000000
65536,468073.432210,468073.432210,468073.432210,468073.432210,468073.432210,468073.432210,12267.000000,12267.000000,12267.000000,12267.000000,12267.000000,12267.000000
16384,1394459.762758,1394459.762758,1394459.762758,1394459.762758,1394459.762758,1394459.762758,26613.000000,26613.000000,26613.000000,26613.000000,26613.000000,26613.000000
4,739026.507344,739026.507344,739026.507344,739026.507344,739026.507344,739026.507344,11417.000000,11417.000000,11417.000000,11417.000000,11417.000000,11417.000000
8192,2487229.574609,2487229.574609,2487229.574609,2487229.574609,2487229.574609,2487229.574609,34647.000000,34647.000000,34647.000000,34647.000000,34647.000000,34647.000000
64,1025253.165600,1025253.165600,1025253.165600,1025253.165600,1025253.165600,1025253.165600,16574.000000,16574.000000,16574.000000,16574.000000,16574.000000,16574.000000
