frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16384,1602213.188817,1602213.188817,1602213.188817,1602213.188817,1602213.188817,1602213.188817
32768,883961.339035,883961.339035,883961.339035,883961.339035,883961.339035,883961.339035
2,465274.898268,465274.898268,465274.898268,465274.898268,465274.898268,465274.898268
16,462181.400168,462181.400168,462181.400168,462181.400168,462181.400168,462181.400168
512,782359.720326,782359.720326,782359.720326,782359.720326,782359.720326,782359.720326
64,757521.878134,757521.878134,757521.878134,757521.878134,757521.878134,757521.878134
8,479321.125367,479321.125367,479321.125367,479321.125367,479321.125367,479321.125367
128,801144.267355,801144.267355,801144.267355,801144.267355,801144.267355,801144.267355
4,650292.737287,650292.737287,650292.737287,650292.737287,650292.737287,650292.737287
1024,1480803.540217,1480803.540217,1480803.540217,1480803.540217,1480803.540217,1480803.540217
32,916919.751343,916919.751343,916919.751343,916919.751343,916919.751343,916919.751343
4096,818870.368984,818870.368984,818870.368984,818870.368984,818870.368984,818870.368984
2048,982040.701002,982040.701002,982040.701002,982040.701002,982040.701002,982040.701002
256,1404967.086260,1404967.086260,1404967.086260,1404967.086260,1404967.086260,1404967.086260
8192,1306079.975581,1306079.975581,1306079.975581,1306079.975581,1306079.975581,1306079.975581
65536,3568463.433453,3568463.433453,3568463.433453,3568463.433453,3568463.433453,3568463.433453
