frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32,596080.986518,596080.986518,596080.986518,596080.986518,596080.986518,596080.986518
2,460817.306043,460817.306043,460817.306043,460817.306043,460817.306043,460817.306043
512,709356.392839,709356.392839,709356.392839,709356.392839,709356.392839,709356.392839
8,826691.190467,826691.190467,826691.190467,826691.190467,826691.190467,826691.190467
128,791398.437402,791398.437402,791398.437402,791398.437402,791398.437402,791398.437402
16,544120.912392,544120.912392,544120.912392,544120.912392,544120.912392,544120.912392
1024,907158.571840,907158.571840,907158.571840,907158.571840,907158.571840,907158.571840
4,380310.909061,380310.909061,380310.909061,380310.909061,380310.909061,380310.909061
65536,699511.006671,699511.006671,699511.006671,699511.006671,699511.006671,699511.006671
16384,894510.705571,894510.705571,894510.705571,894510.705571,894510.705571,894510.705571
256,1054038.763250,1054038.763250,1054038.763250,1054038.763250,1054038.763250,1054038.763250
32768,1429716.319602,1429716.319602,1429716.319602,1429716.319602,1429716.319602,1429716.319602
2048,1312082.512605,1312082.512605,1312082.512605,1312082.512605,1312082.512605,1312082.512605
4096,1798584.037579,1798584.037579,1798584.037579,1798584.037579,1798584.037579,1798584.037579
64,796899.815244,796899.815244,796899.815244,796899.815244,796899.815244,796899.815244
8192,1741514.093336,1741514.093336,1741514.093336,1741514.093336,1741514.093336,1741514.093336
