frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,219363.948588,219363.948588,219363.948588,219363.948588,219363.948588,219363.948588
4,160653.520466,160653.520466,160653.520466,160653.520466,160653.520466,160653.520466
16,541687.231800,541687.231800,541687.231800,541687.231800,541687.231800,541687.231800
8,907262.392754,907262.392754,907262.392754,907262.392754,907262.392754,907262.392754
8192,842210.572110,842210.572110,842210.572110,842210.572110,842210.572110,842210.572110
32768,1245447.449695,1245447.449695,1245447.449695,1245447.449695,1245447.449695,1245447.449695
512,861049.881422,861049.881422,861049.881422,861049.881422,861049.881422,861049.881422
1024,1316396.119196,1316396.119196,1316396.119196,1316396.119196,1316396.119196,1316396.119196
64,1134967.958398,1134967.958398,1134967.958398,1134967.958398,1134967.958398,1134967.958398
256,1028149.404800,1028149.404800,1028149.404800,1028149.404800,1028149.404800,1028149.404800
4096,920492.022090,920492.022090,920492.022090,920492.022090,920492.022090,920492.022090
32,708036.605905,708036.605905,708036.605905,708036.605905,708036.605905,708036.605905
128,722707.810654,722707.810654,722707.810654,722707.810654,722707.810654,722707.810654
2048,1818202.234689,1818202.234689,1818202.234689,1818202.234689,1818202.234689,1818202.234689
65536,3892662.133349,3892662.133349,3892662.133349,3892662.133349,3892662.133349,3892662.133349
16384,1480732.520095,1480732.520095,1480732.520095,1480732.520095,1480732.520095,1480732.520095
