frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
16,371827.588373,371827.588373,371827.588373,371827.588373,371827.588373,371827.588373,6898.000000,6898.000000,6898.000000,6898.000000,6898.000000,6898.000000
32,881394.400216,881394.400216,881394.400216,881394.400216,881394.400216,881394.400216,15581.000000,15581.000000,15581.000000,15581.000000,15581.000000,15581.000000
64,731810.141560,731810.141560,731810.141560,731810.141560,731810.141560,731810.141560,14076.000000,14076.000000,14076.000000,14076.000000,14076.000000,14076.000000
2,332199.665459,332199.665459,332199.665459,332199.665459,332199.665459,332199.665459,6850.000000,6850.000000,6850.000000,6850.000000,6850.000000,6850.000000
4096,1220298.386818,1220298.386818,1220298.386818,1220298.386818,1220298.386818,1220298.386818,25064.000000,25064.000000,25064.000000,25064.000000,25064.000000,25064.000000
4,467762.238063,467762.238063,467762.238063,467762.238063,467762.238063,467762.238063,8755.000000,8755.000000,8755.000000,8755.000000,8755.000000,8755.000000
128,978837.801734,978837.801734,978837.801734,978837.801734,978837.801734,978837.801734,18124.000000,18124.000000,18124.000000,18124.000000,18124.000000,18124.000000
65536,279888.070405,279888.070405,279888.070405,279888.070405,279888.070405,279888.070405,6383.000000,6383.000000,6383.000000,6383.000000,6383.000000,6383.000000
512,528968.525206,528968.525206,528968.525206,528968.525206,528968.525206,528968.525206,12162.000000,12162.000000,12162.000000,12162.000000,12162.000000,12162.000000
32768,2402250.765756,2402250.765756,2402250.765756,2402250.765756,2402250.765756,2402250.765756,37929.000000,37929.000000,37929.000000,37929.000000,37929.000000,37929.000000
8192,778508.483507,778508.483507,778508.483507,778508.483507,778508.483507,778508.483507,13731.000000,13731.000000,13731.000000,13731.000000,13731.000000,13731.000000
8,442205.508469,442205.508469,442205.508469,442205.508469,442205.508469,442205.508469,11260.000000,11260.000000,11260.000000,11260.000000,11260.000000,11260.000000
16384,469484.685350,469484.685350,469484.685350,469484.685350,469484.685350,469484.685350,14510.000000,14510.000000,14510.000000,14510.000000,14510.000000,14510.000000
2048,1109376.280197,1109376.280197,1109376.280197,1109376.280197,1109376.280197,1109376.280197,21891.000000,21891.000000,21891.000000,21891.000000,21891.000000,21891.000000
1024,690633.391652,690633.391652,690633.391652,690633.391652,690633.391652,690633.391652,11636.000000,11636.000000,11636.000000,11636.000000,11636.000000,11636.000000
256,1188290.203919,1188290.203919,1188290.203919,1188290.203919,1188290.203919,1188290.203919,20491.000000,20491.000000,20491.000000,20491.000000,20491.000000,20491.000000
