frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
8,397220.830860,397220.830860,397220.830860,397220.830860,397220.830860,397220.830860
16,505744.982457,505744.982457,505744.982457,505744.982457,505744.982457,505744.982457
4,376379.902048,376379.902048,376379.902048,376379.902048,376379.902048,376379.902048
512,1120472.985198,1120472.985198,1120472.985198,1120472.985198,1120472.985198,1120472.985198
32768,1398672.116897,1398672.116897,1398672.116897,1398672.116897,1398672.116897,1398672.116897
1024,637807.615508,637807.615508,637807.615508,637807.615508,637807.615508,637807.615508
2,846409.728283,846409.728283,846409.728283,846409.728283,846409.728283,846409.728283
32,732619.839860,732619.839860,732619.839860,732619.839860,732619.839860,732619.839860
128,1366870.794343,1366870.794343,1366870.794343,1366870.794343,1366870.794343,1366870.794343
8192,430614.816458,430614.816458,430614.816458,430614.816458,430614.816458,430614.816458
64,1384791.821236,1384791.821236,1384791.821236,1384791.821236,1384791.821236,1384791.821236
256,1243226.857074,1243226.857074,1243226.857074,1243226.857074,1243226.857074,1243226.857074
4096,911165.832559,911165.832559,911165.832559,911165.832559,911165.832559,911165.832559
16384,2426424.303826,2426424.303826,2426424.303826,2426424.303826,2426424.303826,2426424.303826
2048,1858646.860970,1858646.860970,1858646.860970,1858646.860970,1858646.860970,1858646.860970
65536,3748303.785466,3748303.785466,3748303.785466,3748303.785466,3748303.785466,3748303.785466
