frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4096,1046027.390295,1046027.390295,1046027.390295,1046027.390295,1046027.390295,1046027.390295
8,473772.730017,473772.730017,473772.730017,473772.730017,473772.730017,473772.730017
16384,627187.110722,627187.110722,627187.110722,627187.110722,627187.110722,627187.110722
256,1236520.939139,1236520.939139,1236520.939139,1236520.939139,1236520.939139,1236520.939139
65536,2364596.638681,2364596.638681,2364596.638681,2364596.638681,2364596.638681,2364596.638681
2,455646.169355,455646.169355,455646.169355,455646.169355,455646.169355,455646.169355
64,1037025.231995,1037025.231995,1037025.231995,1037025.231995,1037025.231995,1037025.231995
32,853660.064152,853660.064152,853660.064152,853660.064152,853660.064152,853660.064152
16,896384.992483,896384.992483,896384.992483,896384.992483,896384.992483,896384.992483
512,952860.192526,952860.192526,952860.192526,952860.192526,952860.192526,952860.192526
128,1333842.925216,1333842.925216,1333842.925216,1333842.925216,1333842.925216,1333842.925216
1024,882651.029322,882651.029322,882651.029322,882651.029322,882651.029322,882651.029322
8192,1193481.689851,1193481.689851,1193481.689851,1193481.689851,1193481.689851,1193481.689851
2048,972717.795339,972717.795339,972717.795339,972717.795339,972717.795339,972717.795339
4,655575.251398,655575.251398,655575.251398,655575.251398,655575.251398,655575.251398
32768,2126985.720746,2126985.720746,2126985.720746,2126985.720746,2126985.720746,2126985.720746
