frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,269758.398692,269758.398692,269758.398692,269758.398692,269758.398692,269758.398692
32,407924.626224,407924.626224,407924.626224,407924.626224,407924.626224,407924.626224
16384,595507.237887,595507.237887,595507.237887,595507.237887,595507.237887,595507.237887
8,271889.944428,271889.944428,271889.944428,271889.944428,271889.944428,271889.944428
4,456953.475681,456953.475681,456953.475681,456953.475681,456953.475681,456953.475681
65536,1975436.686844,1975436.686844,1975436.686844,1975436.686844,1975436.686844,1975436.686844
256,1165087.819984,1165087.819984,1165087.819984,1165087.819984,1165087.819984,1165087.819984
8192,1720248.141878,1720248.141878,1720248.141878,1720248.141878,1720248.141878,1720248.141878
128,853641.984201,853641.984201,853641.984201,853641.984201,853641.984201,853641.984201
512,823249.863393,823249.863393,823249.863393,823249.863393,823249.863393,823249.863393
16,627795.447831,627795.447831,627795.447831,627795.447831,627795.447831,627795.447831
4096,1277650.453468,1277650.453468,1277650.453468,1277650.453468,1277650.453468,1277650.453468
32768,1539848.654354,1539848.654354,1539848.654354,1539848.654354,1539848.654354,1539848.654354
1024,1485374.644736,1485374.644736,1485374.644736,1485374.644736,1485374.644736,1485374.644736
64,981656.541492,981656.541492,981656.541492,981656.541492,981656.541492,981656.541492
2048,1098928.517709,1098928.517709,1098928.517709,1098928.517709,1098928.517709,1098928.517709
