frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,410739.179399,410739.179399,410739.179399,410739.179399,410739.179399,410739.179399
32768,820878.956354,820878.956354,820878.956354,820878.956354,820878.956354,820878.956354
8,900196.088302,900196.088302,900196.088302,900196.088302,900196.088302,900196.088302
2,389608.520931,389608.520931,389608.520931,389608.520931,389608.520931,389608.520931
16,976540.111394,976540.111394,976540.111394,976540.111394,976540.111394,976540.111394
65536,1845550.496332,1845550.496332,1845550.496332,1845550.496332,1845550.496332,1845550.496332
256,1634516.025509,1634516.025509,1634516.025509,1634516.025509,1634516.025509,1634516.025509
128,1030934.900801,1030934.900801,1030934.900801,1030934.900801,1030934.900801,1030934.900801
1024,1026778.595386,1026778.595386,1026778.595386,1026778.595386,1026778.595386,1026778.595386
4096,955866.947706,955866.947706,955866.947706,955866.947706,955866.947706,955866.947706
64,1226492.007068,1226492.007068,1226492.007068,1226492.007068,1226492.007068,1226492.007068
16384,1699839.299977,1699839.299977,1699839.299977,1699839.299977,1699839.299977,1699839.299977
512,928794.226603,928794.226603,928794.226603,928794.226603,928794.226603,928794.226603
32,1140429.839744,1140429.839744,1140429.839744,1140429.839744,1140429.839744,1140429.839744
2048,1131405.175248,1131405.175248,1131405.175248,1131405.175248,1131405.175248,1131405.175248
8192,2279328.028824,2279328.028824,2279328.028824,2279328.028824,2279328.028824,2279328.028824
