frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
8192,361193.924237,361193.924237,361193.924237,361193.924237,361193.924237,361193.924237
4,294557.579481,294557.579481,294557.579481,294557.579481,294557.579481,294557.579481
4096,767241.983175,767241.983175,767241.983175,767241.983175,767241.983175,767241.983175
16,676300.986673,676300.986673,676300.986673,676300.986673,676300.986673,676300.986673
512,571925.719287,571925.719287,571925.719287,571925.719287,571925.719287,571925.719287
2,529585.694614,529585.694614,529585.694614,529585.694614,529585.694614,529585.694614
256,1170060.054402,1170060.054402,1170060.054402,1170060.054402,1170060.054402,1170060.054402
128,770294.349687,770294.349687,770294.349687,770294.349687,770294.349687,770294.349687
8,397577.610333,397577.610333,397577.610333,397577.610333,397577.610333,397577.610333
16384,621027.327592,621027.327592,621027.327592,621027.327592,621027.327592,621027.327592
32,778756.793159,778756.793159,778756.793159,778756.793159,778756.793159,778756.793159
64,1012835.024598,1012835.024598,1012835.024598,1012835.024598,1012835.024598,1012835.024598
1024,931305.648872,931305.648872,931305.648872,931305.648872,931305.648872,931305.648872
2048,999523.886022,999523.886022,999523.886022,999523.886022,999523.886022,999523.886022
32768,842239.430579,842239.430579,842239.430579,842239.430579,842239.430579,842239.430579
65536,5949854.666637,5949854.666637,5949854.666637,5949854.666637,5949854.666637,5949854.666637
