frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32,690291.975717,690291.975717,690291.975717,690291.975717,690291.975717,690291.975717
65536,731045.391764,731045.391764,731045.391764,731045.391764,731045.391764,731045.391764
4,288022.268443,288022.268443,288022.268443,288022.268443,288022.268443,288022.268443
2,214470.369727,214470.369727,214470.369727,214470.369727,214470.369727,214470.369727
1024,938309.217839,938309.217839,938309.217839,938309.217839,938309.217839,938309.217839
128,930721.143583,930721.143583,930721.143583,930721.143583,930721.143583,930721.143583
16384,1844386.794485,1844386.794485,1844386.794485,1844386.794485,1844386.794485,1844386.794485
8,614009.168044,614009.168044,614009.168044,614009.168044,614009.168044,614009.168044
64,689205.125215,689205.125215,689205.125215,689205.125215,689205.125215,689205.125215
256,790150.843174,790150.843174,790150.843174,790150.843174,790150.843174,790150.843174
16,862820.740096,862820.740096,862820.740096,862820.740096,862820.740096,862820.740096
512,1277615.671685,1277615.671685,1277615.671685,1277615.671685,1277615.671685,1277615.671685
2048,1145105.027694,1145105.027694,1145105.027694,1145105.027694,1145105.027694,1145105.027694
32768,779273.250396,779273.250396,779273.250396,779273.250396,779273.250396,779273.250396
8192,1266531.506896,1266531.506896,1266531.506896,1266531.506896,1266531.506896,1266531.506896
4096,2517693.825230,2517693.825230,2517693.825230,2517693.825230,2517693.825230,2517693.825230
