frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,478181.129817,478181.129817,478181.129817,478181.129817,478181.129817,478181.129817
8,650712.548775,650712.548775,650712.548775,650712.548775,650712.548775,650712.548775
256,764440.761562,764440.761562,764440.761562,764440.761562,764440.761562,764440.761562
16,724553.329399,724553.329399,724553.329399,724553.329399,724553.329399,724553.329399
4,506372.876051,506372.876051,506372.876051,506372.876051,506372.876051,506372.876051
65536,2921821.272191,2921821.272191,2921821.272191,2921821.272191,2921821.272191,2921821.272191
2048,1242418.013146,1242418.013146,1242418.013146,1242418.013146,1242418.013146,1242418.013146
64,864597.544123,864597.544123,864597.544123,864597.544123,864597.544123,864597.544123
1024,851658.153482,851658.153482,851658.153482,851658.153482,851658.153482,851658.153482
128,1484399.590088,1484399.590088,1484399.590088,1484399.590088,1484399.590088,1484399.590088
32,890103.611164,890103.611164,890103.611164,890103.611164,890103.611164,890103.611164
4096,1521845.299930,1521845.299930,1521845.299930,1521845.299930,1521845.299930,1521845.299930
8192,1739803.355030,1739803.355030,1739803.355030,1739803.355030,1739803.355030,1739803.355030
512,1766361.492007,1766361.492007,1766361.492007,1766361.492007,1766361.492007,1766361.492007
16384,2282897.488802,2282897.488802,2282897.488802,2282897.488802,2282897.488802,2282897.488802
32768,2790670.872673,2790670.872673,2790670.872673,2790670.872673,2790670.872673,2790670.872673
