frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5336254.017803,300740.000000,0.000000
4,5428024.858542,298017.000000,0.000000
8,5355430.300365,305495.000000,0.000000
16,4466861.087971,244281.000000,0.000000
32,6677121.070617,306175.000000,0.000000
64,6312314.342083,304612.000000,0.000000
128,5602684.335369,299281.000000,0.000000
256,7994357.095627,306605.000000,0.000000
512,5000859.648601,255070.000000,0.000000
1024,8167932.370686,305814.000000,0.000000
2048,7400310.949069,304048.000000,0.000000
4096,6211826.929280,281259.000000,0.000000
8192,4852802.013689,283403.000000,0.000000
16384,2512068.560958,148269.000000,0.000000
32768,5834469.623816,242475.000000,0.000000
65536,5374365.225704,198392.000000,0.000000
