frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3312866.590751,258914.000000,115655.000212
4,6119846.993539,301543.000000,45433.932319
8,5900175.796191,308134.000000,280096.228448
16,4318056.888536,280064.000000,189690.731940
32,5752391.332520,307477.000000,21920.843893
64,5532545.617645,297110.000000,205267.256812
128,7301523.378617,305963.000000,531456.605483
256,7261528.454221,304139.000000,209860.049874
512,7604188.838041,304465.000000,858784.548789
1024,5913073.770814,282700.000000,559777.398911
2048,7039028.507101,296516.000000,1460383.077923
4096,5845504.538896,234299.000000,2703176.701984
8192,7401161.849127,291286.000000,2941810.424901
16384,7999097.262925,290698.000000,2763575.044947
32768,940688.723372,65336.000000,415905.790835
65536,3694988.901936,263346.000000,2306956.185689
