frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,6093546.473131,301684.000000,24.000000
4,6276548.779878,303791.000000,6368.680790
8,1511736.791737,156750.000000,35423.818075
16,3724322.512721,301402.000000,86.069739
32,5322579.535262,280120.000000,84077.278429
64,7069347.220230,304718.000000,201442.280790
128,7643225.817367,300958.000000,895206.763037
256,6773755.494014,298210.000000,252225.472861
512,7119650.939372,301903.000000,780703.246705
1024,7682534.660551,294543.000000,486019.500714
2048,8159400.612731,303921.000000,2018284.186040
4096,8094413.493639,297876.000000,661383.633457
8192,6049499.678026,244460.000000,1825972.568542
16384,8673449.217646,278760.000000,2920274.612279
32768,7579870.963976,278494.000000,4947380.195600
65536,10145352.763427,304874.000000,6313136.392120
