frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,2565521.844051,161206.000000,1118.960232
4,4888728.711324,299216.000000,105.844225
8,4519195.283306,304048.000000,75145.179000
16,2751842.685852,185810.000000,1404.278106
32,4609194.408006,303896.000000,42411.891705
64,6652539.149737,305687.000000,119935.000838
128,7913585.535411,300419.000000,839954.158148
256,7563499.321037,304451.000000,505210.076977
512,6052540.227244,294779.000000,315908.885755
1024,6889366.143767,297577.000000,770732.843505
2048,6354616.543776,303728.000000,1475132.007135
4096,4693586.429953,256720.000000,818414.114012
8192,5562684.742214,296547.000000,359416.398765
16384,3056593.347932,164282.000000,1738226.457225
32768,3015824.297189,186965.000000,1341195.277136
65536,12740474.625901,303977.000000,12112387.763709
