frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,3639272.816794,304747.000000,28.792360
4,4597708.313075,282343.000000,4430.026298
8,5410928.091630,306259.000000,746.881517
16,5937535.148877,286314.000000,171707.590487
32,5541684.747293,295232.000000,378381.119170
64,5323883.206456,301488.000000,28776.761823
128,7617465.181999,296544.000000,619205.250017
256,7003516.631902,293293.000000,804473.917557
512,6847624.334910,292408.000000,730105.103299
1024,7654916.427322,308691.000000,825231.427879
2048,7799869.394258,301556.000000,2364425.756973
4096,8181465.689569,303679.000000,2093656.939852
8192,5104664.798276,181321.000000,2228957.969172
16384,5566164.111738,233918.000000,2267016.439908
32768,3984627.211293,180284.000000,2595977.491991
65536,13403014.320966,305248.000000,12738361.145688
