frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4014443.451589,305243.000000,0.000000
4,4506338.938141,293907.000000,0.000000
8,3921971.203703,253365.000000,0.000000
16,6382475.554868,303409.000000,0.000000
32,6910914.266531,304267.000000,0.000000
64,7215471.257237,309353.000000,0.000000
128,6731170.351769,305906.000000,0.000000
256,6689544.832866,276659.000000,0.000000
512,7475175.831806,300263.000000,0.000000
1024,6129775.611643,302181.000000,0.000000
2048,6967342.732066,303828.000000,0.000000
4096,7239576.877639,295025.000000,0.000000
8192,7587732.228267,264031.000000,0.000000
16384,8990172.240667,274225.000000,0.000000
32768,3420111.723200,211311.000000,0.000000
65536,5673513.894228,249139.000000,0.000000
