frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5233577.788232,301434.000000,11875.204925
4,4857885.723072,305469.000000,74.873226
8,3888877.225780,270900.000000,128198.739670
16,6269055.699848,300911.000000,246.690089
32,6564636.923468,294760.000000,51379.905488
64,4565288.301433,304367.000000,258575.984871
128,5845376.104736,284234.000000,323580.536573
256,8507695.943395,308976.000000,266319.710671
512,7404028.488082,304422.000000,737526.820669
1024,7768627.976523,306042.000000,578408.825644
2048,7013495.648161,259229.000000,1542392.276570
4096,7481968.090459,283503.000000,2387875.145688
8192,7745768.732444,285150.000000,2504676.966031
16384,2219318.257415,171856.000000,403692.021410
32768,4568881.574037,191212.000000,4163990.305043
65536,5339479.304504,206633.000000,4728583.893382
