frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,5756258.760823,277245.000000,16.000000
4,4867355.728117,286913.000000,2188.460189
8,6099023.106248,282585.000000,112606.683021
16,4710427.573636,270123.000000,137320.465161
32,7106283.807045,289967.000000,118540.620768
64,7066775.791541,303764.000000,392910.700273
128,7739263.957844,304290.000000,171123.127382
256,6757529.510325,285076.000000,868950.804612
512,6931777.167468,304255.000000,53863.797387
1024,7634195.754786,299385.000000,1318911.844590
2048,6855224.580413,297371.000000,1296506.131223
4096,8168097.414672,287842.000000,1749391.951766
8192,2743184.274825,164958.000000,782994.707272
16384,2655516.212115,237749.000000,1446674.186050
32768,2887674.433770,132697.000000,0.000000
65536,888248.275437,72779.000000,0.000000
