frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,421685.580780,8519.000000,6479.076014
4,845813.191964,15511.000000,5901.887325
8,546601.985758,10201.000000,8850.075762
16,598065.049633,10532.000000,24469.236175
32,767570.370396,14243.000000,22668.703448
64,705059.639537,11985.000000,3313.947646
128,1026899.801241,17068.000000,5542.281660
256,943113.900253,15444.000000,76805.694880
512,1159996.094982,20168.000000,150828.697793
1024,1143152.522148,19005.000000,89923.107809
2048,1524890.846862,29622.000000,182861.783429
4096,1812750.123692,31315.000000,261976.584018
8192,1285921.319658,23726.000000,338107.210540
16384,839377.649263,15831.000000,333895.381787
32768,2524670.374658,38636.000000,1540205.061108
65536,5806646.836705,99032.000000,5806646.836705
