frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,504833.575510,7923.000000,17621.245898
4,699165.024595,11478.000000,1312.198537
8,378543.841540,8934.000000,12005.118783
16,628754.223432,9956.000000,11209.829258
32,545637.894512,10551.000000,16523.743402
64,768789.843978,15318.000000,32188.123043
128,710602.308669,13739.000000,43364.168227
256,1018187.335846,17645.000000,22112.628066
512,1591828.510474,24081.000000,239133.325831
1024,1420815.691057,22017.000000,216064.706938
2048,965070.078245,19183.000000,179619.085801
4096,1033889.026418,18305.000000,88267.110092
8192,1663472.338014,31852.000000,911860.663335
16384,974014.755887,19438.000000,531401.736992
32768,1690123.046125,30810.000000,743906.674369
65536,3453141.590488,46966.000000,1988451.429414
