frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,377506.869760,6790.000000,10420.605501
4,916307.357093,13507.000000,15484.516589
8,206830.651660,3518.000000,6010.265136
16,602570.608664,11800.000000,4299.697315
32,555515.632807,9658.000000,17411.290906
64,1027646.095562,17681.000000,52322.180440
128,954144.439346,15352.000000,31461.498693
256,1282255.075602,20751.000000,108222.981071
512,1372310.269030,22170.000000,184310.577420
1024,1150258.146986,18451.000000,81270.947349
2048,953075.974645,20132.000000,389186.895802
4096,1415209.261715,21347.000000,115300.869034
8192,678819.782293,11567.000000,31562.897792
16384,357596.522101,9043.000000,150991.361485
32768,3193213.976998,57347.000000,1349220.247617
65536,2540117.750828,51792.000000,2540109.749519
