frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,291443.441487,5681.000000,1505.498256
4,667525.632444,10409.000000,14585.044738
8,311736.975572,4824.000000,8381.672029
16,604427.116149,11584.000000,17214.513354
32,709285.890333,14304.000000,26843.635428
64,950979.168778,15661.000000,19455.435076
128,822137.218454,15570.000000,25487.079374
256,1175249.602224,20871.000000,108052.020717
512,698311.677323,12015.000000,73686.662938
1024,867417.417364,14008.000000,152943.207358
2048,929321.424969,16522.000000,166343.395676
4096,1558055.637448,33528.000000,227082.807242
8192,642565.315777,15510.000000,423638.215807
16384,1095702.765942,16740.000000,238854.033322
32768,3427976.988375,53623.000000,727141.966222
65536,2062237.457858,29995.000000,956190.172845
