frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,648516.260335,11287.000000,9257.395206
4,688876.416562,11782.000000,90.016665
8,494808.033179,9945.000000,1700.301150
16,630345.136923,11201.000000,13691.990469
32,898761.072299,15681.000000,17344.593307
64,1324241.655083,21362.000000,123015.647814
128,1018975.220529,15268.000000,103509.942561
256,1108364.411648,20086.000000,91381.526454
512,1620873.600169,25762.000000,250981.922144
1024,1251994.789370,21015.000000,132288.666022
2048,1608885.650200,25712.000000,183978.874054
4096,1471038.485185,23480.000000,222051.488214
8192,1037905.736837,21371.000000,254404.045430
16384,1689973.632447,27794.000000,850998.006606
32768,1060642.534620,22864.000000,522195.876391
65536,282410.040696,7683.000000,0.000000
