frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,299900.066380,148059.000000,0.000000
4,189963.508583,55005.000000,0.000000
8,850118.707047,279943.000000,0.000000
16,527969.769517,147888.000000,0.000000
32,156899.406905,55990.000000,0.000000
64,328753.839474,140409.000000,0.000000
128,930888.203015,257566.000000,0.000000
256,612835.208277,183045.000000,0.000000
512,456708.668990,127556.000000,0.000000
1024,281007.482249,110152.000000,0.000000
2048,683142.607706,230253.000000,0.000000
4096,610603.277767,136718.000000,0.000000
8192,737854.422939,273022.000000,0.000000
16384,1081604.286437,200114.000000,0.000000
32768,459951.369340,89601.000000,0.000000
65536,164429.328932,84027.000000,0.000000
