frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,341477.281433,131333.000000,0.000000
4,117898.107152,31247.000000,0.000000
8,619370.871881,282475.000000,0.000000
16,253695.796658,113209.000000,0.000000
32,232905.410723,87292.000000,0.000000
64,407407.352123,215299.000000,0.000000
128,741452.412924,245751.000000,0.000000
256,257891.544441,115425.000000,0.000000
512,510024.431106,276818.000000,0.000000
1024,210389.223797,87847.000000,0.000000
2048,427632.441910,151895.000000,0.000000
4096,708942.127270,311211.000000,0.000000
8192,749234.692227,249454.000000,0.000000
16384,239725.676303,72468.000000,0.000000
32768,498662.182423,111912.000000,0.000000
65536,621063.737064,207663.000000,0.000000
